"품목별(1)","품목별(2)",품목별(3),품목별(4),품목별(5),품목별(6),품목별(7),품목별(8),시점,생산지수,생산금액 (십억원)
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1982,46.1,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1983,50.3,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1984,49.8,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1985,66.7,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1986,70.3,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1987,69.9,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1988,68.3,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1989,67.5,85.5
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1990,58.1,129.6
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1991,61.7,147.9
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1992,58.7,145.4
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1993,62.6,151.1
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1994,58.2,188.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1995,65.8,191.4
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1996,64.7,183.5
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1997,74.5,222.4
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1998,76.7,193.1
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,1999,79.7,214.1
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2000,86.2,185.1
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2001,84.3,156.5
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2002,95.1,167.5
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2003,96.1,192.3
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2004,101.7,190.7
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2005,113.5,199.6
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2006,98.3,209.6
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2007,93.6,180.4
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2008,95.9,391.9
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2009,68.4,318.5
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2010,68.3,398.4
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2011,64.8,435.2
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2012,68.4,453.6
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2013,64.6,485.3
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2014,67.5,494.6
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2015,78.0,455.6
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2016,105.3,652.9
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2017,112.7,698.2
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2018,104.9,728.2
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2019,106.7,646.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2020,95.9,600.5
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2021,97.4,751.5
"농림업","농업",농업총계,재배업,과실,과실(감제외),복숭아,소계,2022,97.0,750.5
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1965,11.1,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1966,13.6,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1967,15.0,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1968,16.5,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1969,22.4,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1970,20.5,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1971,20.2,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1972,28.8,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1973,34.1,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1974,35.5,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1975,29.9,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1976,39.9,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1977,34.8,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1978,33.3,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1979,32.3,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1980,34.0,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1981,43.0,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1982,56.9,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1983,78.6,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1984,74.8,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1985,89.9,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1986,99.2,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1987,94.9,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1988,93.6,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1989,94.1,123.8
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1990,78.8,105.7
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1991,88.7,139.4
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1992,87.8,160.3
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1993,98.2,180.3
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1994,127.1,471.6
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1995,189.8,608.5
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1996,214.3,374.4
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1997,235.8,608.8
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1998,238.6,508.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,1999,282.0,589.5
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2000,285.2,513.5
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2001,272.0,253.1
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2002,253.1,550.1
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2003,225.8,636.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2004,220.6,785.2
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2005,228.8,496.2
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2006,197.9,536.4
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2007,197.1,525.4
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2008,200.1,1088.5
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2009,167.5,698.4
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2010,154.2,667.6
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2011,135.9,608.6
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2012,141.0,685.7
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2013,131.8,544.2
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2014,137.3,491.8
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2015,134.2,586.1
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2016,137.5,617.7
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2017,114.1,593.8
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2018,105.2,623.9
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2019,99.7,645.8
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2020,99.5,693.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2021,100.8,862.7
"농림업","농업",농업총계,재배업,과실,과실(감제외),포도,소계,2022,113.2,1049.2
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1965,0.2,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1966,0.3,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1967,0.3,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1968,0.6,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1969,0.4,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1970,0.8,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1971,1.0,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1972,1.8,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1973,4.2,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1974,4.8,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1975,10.5,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1976,6.7,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1977,15.9,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1978,16.8,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1979,22.7,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1980,25.2,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1981,32.5,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1982,43.5,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1983,51.5,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1984,40.7,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1985,57.8,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1986,52.9,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1987,68.7,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1988,64.7,0.0
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1989,116.4,377.1
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1990,76.8,286.5
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1991,86.7,395.1
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1992,112.1,396.7
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1993,96.5,396.3
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1994,85.6,507.9
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1995,95.8,709.3
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1996,80.1,544.8
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1997,101.2,715.9
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1998,79.8,591.8
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,1999,97.3,747.5
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,2000,87.8,633.6
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,2001,100.5,389.2
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,2002,100.2,440.1
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,2003,98.5,362.3
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,2004,91.1,449.3
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,2005,99.4,810.8
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,2006,96.7,620.9
"농림업","농업",농업총계,재배업,과실,과실(감제외),감귤,소계,2007,121.2,452.6
